Date,heart
2018-09-25 21:18:26,106
2018-09-25 21:18:31,107
2018-09-25 21:18:36,110
2018-09-25 21:18:41,111
2018-09-25 21:18:46,114
2018-09-25 21:18:56,113
2018-09-25 21:19:01,109
2018-09-25 21:19:06,107
2018-09-25 21:19:11,108
2018-09-25 21:19:16,107
2018-09-25 21:19:26,108
2018-09-25 21:19:31,107
2018-09-25 21:19:36,105
2018-09-25 21:19:51,103
2018-09-25 21:19:53,103
2018-09-25 21:19:58,105
2018-09-25 21:20:13,106
2018-09-25 21:20:18,107
2018-09-25 21:20:23,108
2018-09-25 21:20:28,109
2018-09-25 21:20:33,110
2018-09-25 21:20:48,110
2018-09-25 21:20:58,111
2018-09-25 21:21:03,114
2018-09-25 21:21:08,115
2018-09-25 21:21:13,113
2018-09-25 21:21:28,115
2018-09-25 21:21:38,116
2018-09-25 21:21:43,117
2018-09-25 21:21:48,118
2018-09-25 21:22:03,118
2018-09-25 21:22:08,115
2018-09-25 21:22:13,114
2018-09-25 21:22:28,114
2018-09-25 21:22:33,115
2018-09-25 21:22:38,114
2018-09-25 21:22:53,114
2018-09-25 21:22:58,111
2018-09-25 21:23:13,98
2018-09-25 21:23:28,99
2018-09-25 21:23:30,99
2018-09-25 21:23:40,100
2018-09-25 21:23:55,100
2018-09-25 21:24:05,101
2018-09-25 21:24:10,103
2018-09-25 21:24:15,99
2018-09-25 21:24:20,97
2018-09-25 21:24:25,95
2018-09-25 21:24:40,96
2018-09-25 21:24:45,94
2018-09-25 21:24:50,93
2018-09-25 21:25:05,93
2018-09-25 21:25:15,92
2018-09-25 21:25:20,84
2018-09-25 21:25:35,84
2018-09-25 21:25:50,84
2018-09-25 21:26:05,85
2018-09-25 21:26:10,86
2018-09-25 21:26:15,85
2018-09-25 21:26:25,84
2018-09-25 21:26:30,85
2018-09-25 21:26:40,86
2018-09-25 21:26:50,88
2018-09-25 21:26:55,91
2018-09-25 21:27:00,94
2018-09-25 21:27:05,92
2018-09-25 21:27:10,89
2018-09-25 21:27:17,89
2018-09-25 21:27:22,88
2018-09-25 21:27:37,88
2018-09-25 21:27:52,88
2018-09-25 21:28:02,83
2018-09-25 21:28:12,82
2018-09-25 21:28:17,83
2018-09-25 21:28:32,83
2018-09-25 21:28:37,77
2018-09-25 21:28:42,72
2018-09-25 21:28:47,69
2018-09-25 21:28:57,68
2018-09-25 21:29:07,71
2018-09-25 21:29:12,72
2018-09-25 21:29:17,74
2018-09-25 21:29:22,76
2018-09-25 21:29:32,75
2018-09-25 21:29:47,75
2018-09-25 21:29:57,74
2018-09-25 21:30:02,76
2018-09-25 21:30:07,77
2018-09-25 21:30:12,77
2018-09-25 21:30:17,76
2018-09-25 21:30:22,78
2018-09-25 21:30:27,79
2018-09-25 21:30:32,80
2018-09-25 21:30:37,82
2018-09-25 21:30:44,83
2018-09-25 21:30:49,82
2018-09-25 21:30:54,81
2018-09-25 21:30:59,78
2018-09-25 21:31:04,77
2018-09-25 21:31:09,75
2018-09-25 21:31:14,74
2018-09-25 21:31:19,73
2018-09-25 21:31:24,71
2018-09-25 21:31:29,71
2018-09-25 21:31:34,73
2018-09-25 21:31:39,72
2018-09-25 21:31:44,73
2018-09-25 21:31:49,72
2018-09-25 21:31:59,72
2018-09-25 21:32:04,72
2018-09-25 21:32:09,73
2018-09-25 21:32:24,74
2018-09-25 21:32:34,75
2018-09-25 21:32:39,78
2018-09-25 21:32:44,78
2018-09-25 21:32:49,78
2018-09-25 21:32:54,77
2018-09-25 21:32:59,77
2018-09-25 21:33:09,75
2018-09-25 21:33:14,74
2018-09-25 21:33:19,74
2018-09-25 21:33:25,74
2018-09-25 21:33:40,74
2018-09-25 21:33:55,75
2018-09-25 21:34:05,76
2018-09-25 21:34:20,77
2018-09-25 21:34:35,77
2018-09-25 21:34:50,77
2018-09-25 21:34:55,77
2018-09-25 21:35:00,76
2018-09-25 21:35:05,75
2018-09-25 21:35:20,74
2018-09-25 21:35:25,73
2018-09-25 21:35:30,71
2018-09-25 21:35:40,70
2018-09-25 21:35:45,70
2018-09-25 21:35:50,70
2018-09-25 21:36:05,71
2018-09-25 21:36:20,71
2018-09-25 21:36:25,71
2018-09-25 21:36:30,72
2018-09-25 21:36:35,73
2018-09-25 21:36:45,73
2018-09-25 21:37:00,73
2018-09-25 21:37:05,75
2018-09-25 21:37:10,70
2018-09-25 21:37:15,71
2018-09-25 21:37:20,71
2018-09-25 21:37:27,71
2018-09-25 21:37:32,72
2018-09-25 21:37:37,72
2018-09-25 21:37:42,79
2018-09-25 21:37:47,81
2018-09-25 21:38:02,80
2018-09-25 21:38:07,79
2018-09-25 21:38:12,74
2018-09-25 21:38:17,71
2018-09-25 21:38:22,72
2018-09-25 21:38:27,71
2018-09-25 21:38:32,71
2018-09-25 21:38:42,73
2018-09-25 21:38:52,73
2018-09-25 21:38:57,71
2018-09-25 21:39:07,70
2018-09-25 21:39:12,70
2018-09-25 21:39:27,70
2018-09-25 21:39:32,75
2018-09-25 21:39:37,74
2018-09-25 21:39:42,73
2018-09-25 21:39:47,72
2018-09-25 21:39:57,73
2018-09-25 21:40:02,74
2018-09-25 21:40:07,72
2018-09-25 21:40:12,70
2018-09-25 21:40:22,69
2018-09-25 21:40:29,68
2018-09-25 21:40:34,67
2018-09-25 21:40:44,68
2018-09-25 21:40:49,69
2018-09-25 21:40:54,65
2018-09-25 21:40:59,66
2018-09-25 21:41:09,71
2018-09-25 21:41:14,74
2018-09-25 21:41:19,76
2018-09-25 21:41:29,73
2018-09-25 21:41:34,71
2018-09-25 21:41:39,70
2018-09-25 21:41:44,68
2018-09-25 21:41:49,69
2018-09-25 21:42:04,69
2018-09-25 21:42:09,68
2018-09-25 21:42:14,67
2018-09-25 21:42:19,67
2018-09-25 21:42:34,68
2018-09-25 21:42:44,69
2018-09-25 21:42:49,69
2018-09-25 21:42:54,74
2018-09-25 21:42:59,73
2018-09-25 21:43:04,72
2018-09-25 21:43:09,71
2018-09-25 21:43:14,69
2018-09-25 21:43:24,69
2018-09-25 21:43:31,70
2018-09-25 21:43:36,72
2018-09-25 21:43:41,72
2018-09-25 21:43:51,70
2018-09-25 21:43:56,71
2018-09-25 21:44:11,70
2018-09-25 21:44:16,71
2018-09-25 21:44:21,81
2018-09-25 21:44:26,77
2018-09-25 21:44:31,71
2018-09-25 21:44:36,70
2018-09-25 21:44:46,69
2018-09-25 21:44:51,67
2018-09-25 21:44:56,66
2018-09-25 21:45:01,67
2018-09-25 21:45:06,67
2018-09-25 21:45:11,68
2018-09-25 21:45:16,68
2018-09-25 21:45:31,68
2018-09-25 21:45:36,69
2018-09-25 21:45:41,68
2018-09-25 21:45:46,68
2018-09-25 21:45:51,69
2018-09-25 21:46:01,68
2018-09-25 21:46:06,69
2018-09-25 21:46:11,70
2018-09-25 21:46:17,70
2018-09-25 21:46:22,72
2018-09-25 21:46:27,71
2018-09-25 21:46:37,69
2018-09-25 21:46:52,68
2018-09-25 21:47:07,69
2018-09-25 21:47:12,70
2018-09-25 21:47:22,69
2018-09-25 21:47:27,69
2018-09-25 21:47:37,68
2018-09-25 21:47:42,69
2018-09-25 21:47:52,68
2018-09-25 21:48:07,70
2018-09-25 21:48:12,72
2018-09-25 21:48:17,73
2018-09-25 21:48:22,75
2018-09-25 21:48:27,77
2018-09-25 21:48:32,79
2018-09-25 21:48:47,82
2018-09-25 21:48:52,85
2018-09-25 21:48:57,84
2018-09-25 21:49:02,82
2018-09-25 21:49:07,81
2018-09-25 21:49:12,78
2018-09-25 21:49:17,74
2018-09-25 21:49:22,76
2018-09-25 21:49:27,75
2018-09-25 21:49:34,73
2018-09-25 21:49:39,72
2018-09-25 21:49:49,71
2018-09-25 21:49:54,66
2018-09-25 21:50:04,69
2018-09-25 21:50:14,73
2018-09-25 21:50:19,74
2018-09-25 21:50:24,75
2018-09-25 21:50:29,74
2018-09-25 21:50:34,70
2018-09-25 21:50:39,67
2018-09-25 21:50:44,70
2018-09-25 21:50:49,68
2018-09-25 21:50:54,66
2018-09-25 21:50:59,69
2018-09-25 21:51:04,65
2018-09-25 21:51:09,69
2018-09-25 21:51:14,70
2018-09-25 21:51:24,73
2018-09-25 21:51:29,72
2018-09-25 21:51:44,73
2018-09-25 21:51:49,72
2018-09-25 21:51:54,70
2018-09-25 21:51:59,68
2018-09-25 21:52:04,67
2018-09-25 21:52:09,65
2018-09-25 21:52:24,66
2018-09-25 21:52:25,66
2018-09-25 21:52:30,67
2018-09-25 21:52:35,73
2018-09-25 21:52:40,75
2018-09-25 21:52:45,70
2018-09-25 21:52:50,68
2018-09-25 21:52:55,67
2018-09-25 21:53:10,66
2018-09-25 21:53:15,65
2018-09-25 21:53:30,66
2018-09-25 21:53:35,65
2018-09-25 21:53:40,66
2018-09-25 21:53:45,67
2018-09-25 21:53:50,66
2018-09-25 21:53:55,67
2018-09-25 21:54:00,66
2018-09-25 21:54:05,65
2018-09-25 21:54:15,66
2018-09-25 21:54:20,65
2018-09-25 21:54:25,66
2018-09-25 21:54:30,68
2018-09-25 21:54:35,66
2018-09-25 21:54:40,65
2018-09-25 21:54:45,65
2018-09-25 21:54:50,66
2018-09-25 21:54:55,65
2018-09-25 21:55:00,66
2018-09-25 21:55:07,67
2018-09-25 21:55:12,68
2018-09-25 21:55:17,65
2018-09-25 21:55:22,66
2018-09-25 21:55:27,67
2018-09-25 21:55:32,66
2018-09-25 21:55:37,67
2018-09-25 21:55:47,66
2018-09-25 21:56:02,66
2018-09-25 21:56:17,60
2018-09-25 21:56:22,63
2018-09-25 21:56:27,64
2018-09-25 21:56:32,67
2018-09-25 21:56:37,68
2018-09-25 21:56:42,66
2018-09-25 21:56:47,65
2018-09-25 21:56:52,64
2018-09-25 21:56:57,67
2018-09-25 21:57:12,67
2018-09-25 21:57:17,68
2018-09-25 21:57:32,67
2018-09-25 21:57:37,70
2018-09-25 21:57:42,69
2018-09-25 21:57:47,66
2018-09-25 21:57:52,65
2018-09-25 21:57:57,64
2018-09-25 21:58:07,65
2018-09-25 21:58:13,65
2018-09-25 21:58:18,66
2018-09-25 21:58:23,65
2018-09-25 21:58:33,64
2018-09-25 21:58:38,62
2018-09-25 21:58:43,64
2018-09-25 21:58:48,63
2018-09-25 21:58:53,64
2018-09-25 21:59:08,63
2018-09-25 21:59:13,64
2018-09-25 21:59:18,62
2018-09-25 21:59:23,64
2018-09-25 21:59:28,65
2018-09-25 21:59:33,67
2018-09-25 21:59:38,64
2018-09-25 21:59:43,63
2018-09-25 21:59:48,64
2018-09-25 22:00:03,65
2018-09-25 22:00:13,66
2018-09-25 22:00:18,65
2018-09-25 22:00:28,64
2018-09-25 22:00:33,69
2018-09-25 22:00:38,71
2018-09-25 22:00:43,67
2018-09-25 22:00:53,66
2018-09-25 22:00:58,65
2018-09-25 22:01:08,66
2018-09-25 22:01:15,67
2018-09-25 22:01:20,65
2018-09-25 22:01:25,64
2018-09-25 22:01:30,64
2018-09-25 22:01:35,62
2018-09-25 22:01:45,63
2018-09-25 22:01:50,65
2018-09-25 22:01:55,66
2018-09-25 22:02:00,67
2018-09-25 22:02:05,66
2018-09-25 22:02:15,67
2018-09-25 22:02:20,66
2018-09-25 22:02:30,67
2018-09-25 22:02:40,63
2018-09-25 22:02:45,66
2018-09-25 22:03:00,66
2018-09-25 22:03:05,63
2018-09-25 22:03:10,62
2018-09-25 22:03:15,63
2018-09-25 22:03:20,65
2018-09-25 22:03:25,67
2018-09-25 22:03:30,66
2018-09-25 22:03:40,67
2018-09-25 22:03:50,70
2018-09-25 22:03:55,68
2018-09-25 22:04:00,63
2018-09-25 22:04:05,64
2018-09-25 22:04:12,66
2018-09-25 22:04:17,67
2018-09-25 22:04:27,68
2018-09-25 22:04:32,67
2018-09-25 22:04:37,66
2018-09-25 22:04:47,65
2018-09-25 22:04:52,66
2018-09-25 22:04:57,67
2018-09-25 22:05:02,65
2018-09-25 22:05:12,66
2018-09-25 22:05:17,68
2018-09-25 22:05:22,66
2018-09-25 22:05:27,65
2018-09-25 22:05:42,64
2018-09-25 22:05:47,65
2018-09-25 22:05:57,66
2018-09-25 22:06:02,67
2018-09-25 22:06:07,68
2018-09-25 22:06:17,67
2018-09-25 22:06:27,66
2018-09-25 22:06:32,67
2018-09-25 22:06:42,68
2018-09-25 22:06:47,66
2018-09-25 22:06:52,65
2018-09-25 22:07:07,65
2018-09-25 22:07:22,65
2018-09-25 22:07:27,66
2018-09-25 22:07:34,66
2018-09-25 22:07:44,67
2018-09-25 22:07:59,67
2018-09-25 22:08:04,66
2018-09-25 22:08:09,67
2018-09-25 22:08:14,68
2018-09-25 22:08:19,66
2018-09-25 22:08:24,67
2018-09-25 22:08:29,68
2018-09-25 22:08:39,66
2018-09-25 22:08:49,68
2018-09-25 22:08:54,67
2018-09-25 22:08:59,65
2018-09-25 22:09:04,67
2018-09-25 22:09:09,66
2018-09-25 22:09:14,65
2018-09-25 22:09:19,66
2018-09-25 22:09:24,67
2018-09-25 22:09:34,65
2018-09-25 22:09:39,66
2018-09-25 22:09:44,67
2018-09-25 22:09:49,66
2018-09-25 22:09:54,67
2018-09-25 22:09:59,68
2018-09-25 22:10:04,69
2018-09-25 22:10:09,66
2018-09-25 22:10:14,65
2018-09-25 22:10:20,66
2018-09-25 22:10:35,65
2018-09-25 22:10:40,67
2018-09-25 22:10:55,68
2018-09-25 22:11:00,67
2018-09-25 22:11:05,68
2018-09-25 22:11:10,66
2018-09-25 22:11:15,67
2018-09-25 22:11:20,69
2018-09-25 22:11:25,64
2018-09-25 22:11:35,66
